更新时间,#genre#
20251205 01:35,url


RespoTime,whitelist,#genre#
1524.94ms,「内蒙古」绿野之声广播,https://tv.iill.top/fm/574
1525.51ms,狂野的种马小说家,https://www.goodiptv.club/douyu/8849703
1526.18ms,「湖北」黄冈交通音乐广播,https://tv.iill.top/fm/1949
1526.31ms,余姚姚江文化,https://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
1526.47ms,[HD]nat geo *m,https://stream1.freetv.fun/nat-geo--m-2.ctv
1526.71ms,VIUTV粤频标,http://php.jdshipin.com/PLTV/iptv.php?id=viutv2
1527.10ms,丰宁综合,http://8.138.7.223/tv/heb.php?id=1106
1527.39ms,小黑豹子啊,https://www.goodiptv.club/douyu/9458184
1527.44ms,[BD]cctv5,https://stream1.freetv.fun/cctv5-97.ctv
1528.05ms,[BD]广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-30.ctv
1528.07ms,王子变青蛙,http://live.nctv.top/huya.php?id=11601964
1528.26ms,江西卫视,http://59.39.89.130:60901/tsfile/live/0125_10.m3u8?key=txiptv&playlive=1&authid=0
1528.54ms,「内蒙古」汉语新闻综合广播,https://tv.iill.top/fm/576
1528.90ms,「江西」故事广播潮台969,https://tv.iill.top/fm/1235
1528.91ms,98FM,https://stream.audioxi.com/98
1529.20ms,灌阳新闻综合,https://ls.qingting.fm/live/5043/64k.m3u8
1529.99ms,戏台国语超hd,http://jx.999315.xyz/yzzy/20250912/1627_97d01458/index.m3u8
1530.21ms,[HD]vevo '90s,https://stream1.freetv.fun/vevo--90s-1.ctv
1530.22ms,Astr欢喜频玛,http://51.89.166.17:3002/index.php?id=Huahee
1530.31ms,「山东」桓台广播,https://tv.iill.top/fm/1675
1530.45ms,湖南都市,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hnds
1530.87ms,「安徽」合肥故事广播,https://tv.iill.top/fm/1433
1530.91ms,「湖北」恩施综合广播,https://tv.iill.top/fm/1460
1530.94ms,奇幻片,https://live.metshop.top/huya/16149609
1531.09ms,Київ 24,https://ext.cdn.nashnet.tv/228.0.0.15/index.m3u8
1531.20ms,DELUXE MUSIC DANCE BY KONTOR,https://sdn-global-live-streaming-packager-cache.3qsdn.com/64733/64733_264_live.m3u8
1531.23ms,一人之上,http://live.nctv.top/huya.php?id=11602065
1531.83ms,「河南」新乡交通广播,https://tv.iill.top/fm/1020
1532.08ms,【开心麻花】沈腾、马丽经典小品专场,http://live.nctv.top/douyu.php?id=10153463
1532.23ms,嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
1532.34ms,解说_阿翔说电影,https://live.metshop.top/huya/16868935
1532.43ms,「新疆」990音乐广播,https://tv.iill.top/fm/1761
1532.59ms,大江大河高分影视推荐,https://yylunbo.ottiptv.cc/yy/1382736806
1532.84ms,高校广播,https://tv.iill.top/fm/553
1533.14ms,鹏友说电影,https://www.goodiptv.club/douyu/9445244
1533.89ms,乌兰巴托的夜-洋澜一,https://vdse.bdstatic.com//604a5a5431e162005c2841fb53a36c97.mp4
1534.16ms,「贵州」音乐广播,https://tv.iill.top/fm/435
1534.53ms,「山西」柳林人民广播电台,https://tv.iill.top/fm/2421
1534.63ms,华视,https://pxuchylhjchl.us-east-1.clawcloudrun.com/index.m3u8?pid=4gtv-4gtv041&sd=1080&proxy=false
1534.63ms,为所欲为的墨镜哥,https://www.goodiptv.club/huya/23865161
1535.06ms,Blue Sky Ⓖ,https://cdn5.smart-tv-data.com/bluesky/bluesky-live/playlist.m3u8
1535.20ms,搞笑动漫配音,http://zzy789.xyz/douyu1.php?id=9650181
1535.23ms,吸奇侠,https://www.goodiptv.club/douyu/8986636
1535.41ms,北京卫视,https://www.yangshipin.cn/tv/home?pid=600002309
1536.04ms,爱情公寓,https://live.metshop.top/douyu/2838296
1537.26ms,CCTV3,http://223.241.247.214:9901/tsfile/live/0003_1.m3u8
1537.50ms,科幻Fans布玛,https://www.goodiptv.club/douyu/3508304
1537.52ms,HBO1,https://smart.pendy.dpdns.org/bee.php?id=HBO_Live_TV
1538.26ms,美剧解说轮播,http://81.70.10.196:35455/douyu/9643264
1538.44ms,俄罗斯第一,https://streaming.skynetconnect.online/live/210.m3u8
1538.69ms,邢台综合,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8?zhebd#https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8
1538.75ms,陈瑞-三生三世,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_6449820&response=res&format=mp4&type=convert_url
1539.37ms,一念斩千魔,http://live.nctv.top/huya.php?id=21059592
1540.79ms,旧梦随人心,https://www.goodiptv.club/douyu/692533
1540.86ms,虎牙-芈月传,http://live.nctv.top/huya.php?id=11352975
1541.32ms,欧洲女孩,https://hd.ijycnd.com/play/Ddwn8KRb/index.m3u8
1541.33ms,[HD]viasat sport,https://stream1.freetv.fun/viasat-sport-3.ctv
1541.39ms,Venezolana de Televisión Ⓓ,https://www.dailymotion.com/embed/video/x828i6j
1541.47ms,[HD]diy network *m,https://stream1.freetv.fun/diy-network--m-1.ctv
1541.67ms,流光飞舞-刘惜君,https://vdse.bdstatic.com//6d264d7f88af58131b764dfa5f6b9b48.mp4
1541.98ms,春庭雪-等什么君,https://vdse.bdstatic.com//0582b3bd45c7dc73d3144bd54d2f377a.mp4
1542.54ms,活佛济公3,http://www.douzhicloud.site:35455/huya/23903123
1542.55ms,江苏南京玄武湖,https://gctxyc.liveplay.myqcloud.com/gc/xwh01_1/index.m3u8
1542.87ms,久爱-秋人,http://live.nctv.top/huya.php?id=714963
1543.52ms,[BD]cgtn,https://stream1.freetv.fun/cgtn-31.ctv
1543.58ms,永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8
1543.68ms,中视新闻频玛,http://51.89.166.17:3002/index.php?id=zhongshinews_twn
1543.72ms,2024年春晚,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
1544.76ms,「山西」运城文艺广播,https://tv.iill.top/fm/1404
1545.08ms,0小行家0,https://www.goodiptv.club/douyu/9280356
1545.58ms,RetroCrush (1080p),https://cineverse.g-mana.live/media/ac7cff3c-5bc3-4745-ac4d-56aadb586d00/profile/1/profileManifest.m3u8
1546.18ms,[BD]sky movies premier *m,https://stream1.freetv.fun/sky-movies-premier--m-1.ctv
1546.21ms,鲁过一世,https://www.goodiptv.club/douyu/9716515
1546.50ms,电视迷痴迷港剧,https://www.goodiptv.club/huya/29465851
1546.60ms,重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
1546.75ms,延禧攻略,http://www.douzhicloud.site:35455/huya/26355864
1546.99ms,「福建」新闻广播,https://tv.iill.top/fm/470
1547.06ms,韩·GSMyShop,https://gstv-myshop.gsshop.com/myshop_hd/myshop_hd.stream/playlist.m3u8
1547.47ms,QTV-2,http://video10.qtv.com.cn/drm/qtv2at/manifest.m3u8
1547.94ms,倚天屠龙记,http://www.douzhicloud.site:35455/huya/23734246
1548.11ms,河南法治,http://1.94.31.214/php/hntv.php?id=hmfz
1548.54ms,慎独,http://live.nctv.top/huya.php?id=31421
1548.60ms,Plus综合频临,http://t.061899.xyz/tl/js/js.php?id=tvbplus
1548.60ms,「浙江」1047 NiceFM,https://tv.iill.top/fm/1234
1548.99ms,末日说电影,https://www.goodiptv.club/douyu/9431125
1549.09ms,五星体育,http://cn.yycx.eu.org:12838/sh/wxty
1549.53ms,冷漠-谁都不要说分手,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_12975393&response=res&format=mp4&type=convert_url
1550.47ms,TDM Sports Ch. 93 (720p),https://live3.tdm.com.mo/ch4/sport_ch4.live/playlist.m3u8
1550.61ms,陕西青少广播•好听1055,https://satellitepull.cnr.cn/live/wxsxxqcgb/playlist.m3u8
1551.09ms,「江苏」宿迁交通广播,https://tv.iill.top/fm/1321
1551.43ms,冷漠-时光海灣,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_9867444&response=res&format=mp4&type=convert_url
1551.61ms,「广西」钦州城市之声,https://tv.iill.top/fm/1372
1551.73ms,湖南电视剧,http://8.138.7.223/tv/mgtv.php?id=484
1553.30ms,新昌休闲影视 (1080p) [Not 24/7],https://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
1553.32ms,交通广播,https://tv.iill.top/fm/557
1553.99ms,是脑洞君君君,http://zzy789.xyz/douyu1.php?id=9360149
1554.00ms,超级英雄,http://live.nctv.top/huya.php?id=29982666
1554.01ms,春风十里听雨眠,https://www.goodiptv.club/douyu/5820284
1554.25ms,「内蒙古」阿荣旗综合广播,https://tv.iill.top/fm/2557
1554.57ms,贾玲经典小品,http://live.nctv.top/douyu.php?id=10419541
1554.71ms,夏初冬临,https://www.goodiptv.club/huya/21241825
1554.90ms,科幻战舰,https://www.goodiptv.club/douyu/8772060
1555.26ms,[BD]江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-26.ctv
1555.85ms,广安武胜综合,http://wspull.wsxrmt.com.cn/live/fb899c55019310000893a7cd00000000/playlist.m3u8?wsSecret=49781046550db1e8434768dc478f8b59&wsTime=2019657600
1556.56ms,四川经济广播,https://satellitepull.cnr.cn/live/wxscjjgb/playlist.m3u8
1557.08ms,「湖南」郴州交通广播,https://tv.iill.top/fm/1642
1557.11ms,龙馍馍UP,https://www.goodiptv.club/douyu/1717648
1557.24ms,家里有只小汤圆,https://www.goodiptv.club/huya/28078466
1557.85ms,河南新闻,http://1.94.31.214/php/hntv.php?id=hnxw
1558.34ms,颜雪落落落,https://www.goodiptv.club/douyu/8864291
1558.44ms,南充综合,http://ncrmpull.cnncw.cn/live/8f7b908601931000dd6ee79a00000000/playlist.m3u8?wsSecret=371a8108a7826e6dd8a0d9fe5f90272c&wsTime=2019657600
1559.37ms,大立DALI,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
1559.59ms,虎牙八点档,https://www.goodiptv.club/huya/880261
1560.16ms,Taivas TV7,https://vod.tv7.fi/tv7-fi/_definst_/smil:tv7-fi.smil/playlist.m3u8
1560.56ms,RT DEUTSCH,https://rt-ger.rttv.com/live/rtdeutsch/playlist.m3u8
1560.60ms,「新疆」交通广播,https://tv.iill.top/fm/623
1561.74ms,凤凰传奇-荷塘月色,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1565837&response=res&format=mp4&type=convert_url
1561.78ms,「山东」烟台综合广播,https://tv.iill.top/fm/1376
1561.88ms,「甘肃」张掖新闻综合广播,https://tv.iill.top/fm/1138
1562.26ms,「辽宁」营口交通文艺广播,https://tv.iill.top/fm/813
1562.86ms,「河南」开封综合广播,https://tv.iill.top/fm/1777
1562.97ms,电影_古墓系列,http://live.nctv.top/huya.php?id=11352913
1563.37ms,世界格斗场,https://www.goodiptv.club/huya/11352969
1563.99ms,海南自贸,https://migu.188766.xyz/?migutoken=84acdc88778d490a5a532aab93ae6625&id=hn_jjpd&type=sz
1564.99ms,[BD]cctv-01,https://stream1.freetv.fun/cctv-01-3.ctv
1565.10ms,电影迷小雅,https://www.goodiptv.club/douyu/9639225
1565.16ms,动作大片放映厅,https://www.goodiptv.club/huya/10871113
1565.57ms,iTVB大后宫,http://live.nctv.top/huya.php?id=23863804
1565.57ms,[BD]西藏卫视,https://stream1.freetv.fun/xi-cang-wei-shi-6.ctv
1565.61ms,南充科教生活,http://ncrmpull.cnncw.cn/live/8f7f8d3101931000ffbe3ba700000000/playlist.m3u8?wsSecret=0148edb88bca6b49e86cc6ef96fb3ac3&wsTime=2019657600
1565.70ms,山下智博official,https://www.goodiptv.club/douyu/9186596
1565.98ms,香港喜剧大全,https://www.goodiptv.club/huya/23865080
1566.01ms,骚年跟我来听歌,https://www.goodiptv.club/huya/11352974
1566.32ms,茶陵新闻综合,http://liveplay-nanyue.rednet.cn/live/chaling-telev.m3u8
1566.77ms,「山东」体育休闲广播,https://tv.iill.top/fm/520
1567.06ms,保定新闻综合,http://8.138.7.223/tv/heb.php?id=0601
1567.25ms,首尔之春,http://live.nctv.top/huya.php?id=30080226
1567.49ms,CCTV15,http://8.138.7.223/tv/mgitv.php?id=75
1567.65ms,青岛往事,http://live.nctv.top/huya.php?id=11342434
1567.83ms,Psyman塞门,https://www.goodiptv.club/douyu/9753585
1568.10ms,「山东」青岛西海岸综合广播,https://tv.iill.top/fm/1573
1568.23ms,[VGA]HBO Signature *tv,https://stream1.freetv.fun/hbo-signature--tv-1.ctv
1568.54ms,寰宇财经,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=4gtv-4gtv158
1568.90ms,江西都市广播,https://satellitepull.cnr.cn/live/wx32jiangxdsgb/playlist.m3u8
1569.06ms,马鞍山新闻,http://223.241.247.214:9901/tsfile/live/0018_1.m3u8
1570.37ms,淼漫迷,https://www.goodiptv.club/douyu/9455567
1570.62ms,Servus TV Ⓖ,https://rbmn-live.akamaized.net/hls/live/2002825/geoSTVATweb/master.m3u8
1570.96ms,庄尼兔拟音实验室,https://www.goodiptv.club/douyu/9546169
1571.57ms,解说_越哥说电影,http://live.nctv.top/huya.php?id=15894162
1572.07ms,萌宠妙妙屋,https://www.goodiptv.club/douyu/8653533
1572.19ms,宝莲灯,http://live.nctv.top/huya.php?id=21059563
1572.58ms,国际吸猫协会,http://zzy789.xyz/douyu1.php?id=8657834
1572.74ms,然续续,https://www.goodiptv.club/douyu/9609171
1573.30ms,Italia Channel,https://stream1.aswifi.it/italiachannel/stream/index.m3u8
1573.51ms,刀刀de食堂,https://www.goodiptv.club/douyu/6733133
1573.65ms,情歌DJ《拈花一笑》《对面的小姐姐》《酒醉的蝴蝶》,https://vdse.bdstatic.com//4eece717c6cc2fb9086a59a13ce30623.mp4
1573.70ms,云南民族广播,https://satellitepull.cnr.cn/live/wxynmzgb/playlist.m3u8
1573.87ms,野生岛民,https://www.goodiptv.club/douyu/10217843
1573.89ms,[BD]西安商务资讯,https://stream1.freetv.fun/xi-an-shang-wu-zi-xun-1.ctv
1574.15ms,「北京」交通广播,https://tv.iill.top/fm/354
1574.18ms,假装,https://www.goodiptv.club/huya/11352948
1574.51ms,尔滨欢迎您,https://www.goodiptv.club/douyu/7743800
1574.57ms,贝爷求生,http://zzy789.xyz/douyu1.php?id=454867
1574.95ms,广西卫视,http://113.25.252.226:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
1575.08ms,KyoKyo不是QQ,https://www.goodiptv.club/douyu/4732337
1575.11ms,两个世界,http://mobi.kuwo.cn/tmevideo/tme1932603.mp4
1575.32ms,湖南文艺广播•摩登音乐台,https://satellitepull.cnr.cn/live/wx32hunwygb/playlist.m3u8
1575.40ms,「新疆」博尔塔拉蒙古自治州人民广播电台蒙语综合广播,https://tv.iill.top/fm/2407
1575.61ms,丶最緊要好玩,https://www.goodiptv.club/douyu/6361974
1575.70ms,书香,http://live.nctv.top/huya.php?id=30675312
1576.12ms,「山西」大同新闻综合广播,https://tv.iill.top/fm/2138
1576.26ms,喵招诗雨,https://www.goodiptv.club/douyu/9651121
1576.79ms,凤凰香港[1280x720],http://m.061899.xyz/mg/fhhk
1577.05ms,「新疆」博尔塔拉蒙古自治州人民广播电台汉语综合广播,https://tv.iill.top/fm/2406
1577.95ms,黑龙江卫视,https://www.yangshipin.cn/tv/home?pid=600002498
1577.95ms,[BD]investigation discovery *m,https://stream1.freetv.fun/investigation-discovery--m-2.ctv
1578.47ms,[HD]national geographic us eastern,https://stream1.freetv.fun/national-geographic-us-eastern-1.ctv
1578.47ms,武乡融媒体,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
1578.77ms,山东经济广播,https://satellitepull.cnr.cn/live/wxsdjjgb/playlist.m3u8
1578.78ms,RT FRANCH,https://rt-fra.rttv.com/live/rtfrance/playlist.m3u8
1579.37ms,小兰酱177,https://www.goodiptv.club/douyu/11490031
1579.54ms,[SD]tvb娱乐新闻,https://stream1.freetv.fun/tvbyu-le-xin-wen-4.ctv
1579.99ms,「江苏」文艺广播,https://tv.iill.top/fm/416
1580.17ms,奥雷卡尔克斯,https://www.goodiptv.club/douyu/1224356
1580.60ms,翡翠台backup,https://smart.pendy.dpdns.org/Smart.php?id=Jade_xue
1580.85ms,云南经济广播•私家车电台,https://satellitepull.cnr.cn/live/wxynjjgb/playlist.m3u8
1580.92ms,陀枪师姐,http://live.nctv.top/huya.php?id=29465855
1581.94ms,古镇小鹿,https://www.goodiptv.club/huya/30145009
1582.52ms,射雕英雄传,http://live.iill.top/yy.php?id=1354210357
1582.59ms,秦看番,https://www.goodiptv.club/douyu/9542832
1583.17ms,「安徽」旅游广播,https://tv.iill.top/fm/605
1583.75ms,「江苏」徐州新闻综合广播,https://tv.iill.top/fm/882
1583.81ms,四川卫视,https://www.yangshipin.cn/tv/home?pid=600002516
1583.93ms,「甘肃」农村广播,https://tv.iill.top/fm/486
1584.12ms,[HD]tagesschau 24,https://stream1.freetv.fun/tagesschau-24-2.ctv
1584.48ms,[SD]山西卫视,https://stream1.freetv.fun/shan-xi-wei-shi-69.ctv
1584.80ms,Astro QJ,http://php.jdshipin.com/smt.php?id=Quanjia
1585.00ms,[SD]cctv-02,https://stream1.freetv.fun/cctv-02-1.ctv
1585.62ms,「河南」信息广播,https://tv.iill.top/fm/1246
1585.93ms,喜剧电影笑不停,https://www.goodiptv.club/douyu/10298856
1586.01ms,象视界,http://1.94.31.214/php/hntv.php?id=xsj
1586.09ms,[HD]animal planet *m,https://stream1.freetv.fun/animal-planet--m-2.ctv
1586.17ms,[VGA]freeform (720p),https://stream1.freetv.fun/freeform-2.ctv
1586.20ms,安徽故事广播,https://satellitepull.cnr.cn/live/wxahxspsgb/playlist.m3u8
1586.77ms,NUAA-,https://www.goodiptv.club/huya/18527383
1587.69ms,狂拽酷炫,https://www.goodiptv.club/douyu/4332
1587.73ms,东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
1587.98ms,[VGA]ebs2,https://stream1.freetv.fun/ebs2-2.ctv
1588.11ms,大秦赋,http://www.douzhicloud.site:35455/huya/23903130
1588.84ms,CCTV11,http://61.136.172.236:9901/tsfile/live/0011_1.m3u8
1589.20ms,酒痴东梦a,https://www.goodiptv.club/douyu/9477805
1589.31ms,奎屯汉语,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd
1589.87ms,民间高手show,https://www.goodiptv.club/douyu/10372765
1589.91ms,跟着盟哥去探秘,https://www.goodiptv.club/douyu/1178229
1590.27ms,「云南」音乐广播,https://tv.iill.top/fm/592
1590.32ms,「浙江」杭州交通广播,https://tv.iill.top/fm/924
1590.37ms,爱讲神话的小志,https://www.goodiptv.club/douyu/9495613
1590.50ms,南宁新闻综合,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
1590.63ms,河北卫视,https://www.yangshipin.cn/tv/home?pid=600002493
1590.67ms,狗毛电影,https://www.goodiptv.club/douyu/9356637
1590.98ms,婧丶,http://live.nctv.top/huya.php?id=26298751
1591.10ms,庆余年,https://live.metshop.top/douyu/5908256
1591.35ms,政宗君de情敵,https://www.goodiptv.club/douyu/9624330
1591.37ms,豆客解说,https://www.goodiptv.club/douyu/8883122
1591.76ms,凤凰资讯,https://hk.188766.xyz/?migutoken=7c0025745de26c4a90f344c7bd26b333&id=fhzx&pp=1
1591.76ms,三立台湾SanliTaiwan,https://smart.pendy.dpdns.org/Smart.php?id=sanlitaiwan
1592.01ms,石头老纪,https://www.goodiptv.club/douyu/9047060
1592.13ms,打工战士SWEET,https://www.goodiptv.club/douyu/8795660
1592.15ms,句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
1592.84ms,程情寫意,https://www.goodiptv.club/douyu/9191358
1592.95ms,当下频道,https://www.goodiptv.club/douyu/9389239
1593.55ms,可乐撩电影,https://www.goodiptv.club/douyu/9371552
1593.60ms,凤凰传奇-自由飞翔,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_18747906&response=res&format=mp4&type=convert_url
1593.72ms,[BD]东南卫视,https://stream1.freetv.fun/dong-nan-wei-shi-34.ctv
1594.01ms,安安601801,https://www.goodiptv.club/douyu/11283504
1594.13ms,若轻云之蔽月兮,https://www.goodiptv.club/douyu/9262563
1594.24ms,用户4568615389,https://www.goodiptv.club/douyu/12619438
1594.38ms,霸哥,http://live.nctv.top/huya.php?id=189201
1594.60ms,[HD]national geographic wild,https://stream1.freetv.fun/national-geographic-wild-2.ctv
1594.62ms,开心嘴炮,https://www.goodiptv.club/douyu/9026377
1594.63ms,吉林卫视,http://111.61.236.247:9081/hls/45/index.m3u8
1594.92ms,[VGA]HBO Zone *tv,https://stream1.freetv.fun/hbo-zone--tv-1.ctv
1596.40ms,女神撩电影,https://www.goodiptv.club/douyu/9439594
1596.79ms,王纪超人,http://live.nctv.top/huya.php?id=21059551
1597.17ms,埋堆堆2,http://cfss.cc/cdn/hy/23735126.flv
1597.31ms,俩个麻瓜,http://lxajh.top/tv/douyu.php?id=10121755
1597.41ms,五哈,http://live.nctv.top/huya.php?id=30080247
1597.57ms,阿成漫漫看,https://www.goodiptv.club/douyu/8799435
1597.72ms,AG 虎牙绝迹,http://live.nctv.top/huya.php?id=115959
1598.38ms,Radio Bruno Tv,https://router.xdevel.com/video0s975758-473/stream/playlist.m3u8
1598.44ms,「山西」交通广播,https://tv.iill.top/fm/633
1598.63ms,电影_武侠,http://live.nctv.top/huya.php?id=11342427
1598.96ms,[HD]cna,https://stream1.freetv.fun/cna-3.ctv
1599.49ms,Radio Libertà,https://router.xdevel.com/video0s975360-67/stream/playlist_dvr.m3u8
1599.53ms,「上海」交通广播,https://tv.iill.top/fm/1312
1599.64ms,迷剧阿菁,https://www.goodiptv.club/douyu/9486024
1599.79ms,黑龙江卫视,http://61.136.172.236:9901/tsfile/live/0143_1.m3u8
1599.82ms,灵界侦探浦饭幽助,http://live.nctv.top/huya.php?id=11602034
1599.93ms,大江大河2,https://live.metshop.top/yy/1382736797
1600.83ms,遇上你是我的缘-陈晓竹,https://vdse.bdstatic.com//73d93d19e0b9516f2df0792c3556b3e5.mp4
1600.89ms,mn静静nm,https://www.goodiptv.club/douyu/5668371
1601.13ms,三斤呦,https://www.goodiptv.club/douyu/9047933
1601.33ms,陕西一套,http://124.116.183.146:9901/tsfile/live/1000_1.m3u8
1601.48ms,凤凰传奇-歌唱二小放牛郎,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_8120530&response=res&format=mp4&type=convert_url
1601.49ms,绘说篮球,http://zzy789.xyz/douyu1.php?id=9401305
1601.69ms,astroaod频斯,http://free.cnlive.club/channel/fa50a06.m3u8
1603.30ms,「四川」南充交通音乐广播,https://tv.iill.top/fm/742
1603.41ms,TV Jadran,https://tvjadran.stream.agatin.hr:3412/live/tvjadranlive.m3u8
1603.54ms,游钓中国,http://zzy789.xyz/douyu1.php?id=791411
1603.66ms,滨海2,http://traffic.jbh.tjbh.com/live/bhtv20/playlist.m3u8
1603.71ms,「吉林」延边文艺生活广播,https://tv.iill.top/fm/549
1603.91ms,埋堆堆30,http://live.nctv.top/huya.php?id=23863778
1603.96ms,路飞路飞路明非,https://www.goodiptv.club/douyu/10560447
1604.22ms,「江苏」南京经济广播,https://tv.iill.top/fm/874
1604.37ms,解说_科幻梦工场,http://live.nctv.top/huya.php?id=15152155
1604.80ms,深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8
1605.14ms,PP看动漫,https://www.goodiptv.club/douyu/9837291
1606.36ms,倓张TanZ,https://www.goodiptv.club/douyu/9687221
1606.99ms,胡夏 Ⅰ 只问你肯不肯,https://vdse.bdstatic.com/d4463cd83c0c47fba7ce65c71ad94bbb.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F09b9a33c3ded7584f68a3b875a10ba6a021d74f32e4144c2c0327f05c57abfdc
1607.23ms,狮子王國,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
1607.49ms,[BD]广东影视,https://stream1.freetv.fun/yan-dong-ying-shi-12.ctv
1607.54ms,灵佑奇谈,https://www.goodiptv.club/douyu/9678207
1607.61ms,凤凰卫视资讯,http://bxtv.3a.ink/api.php?id=fhzx
1607.93ms,沈腾电影,http://www.douzhicloud.site:35455/huya/11601968
1608.60ms,漫长的季节,http://live.nctv.top/huya.php?id=11342393
1609.20ms,南和影视,http://8.138.7.223/tv/heb.php?id=0507
1609.23ms,mzx阿哲,https://www.goodiptv.club/douyu/9483965
1609.66ms,故乡,http://vdown.kuwo.cn:80/resource/t4/23/63/hQYKyFEiljU.mp4
1609.74ms,LOUIS樱,https://www.goodiptv.club/douyu/9235284
1610.19ms,解说_恐怖电影解说,https://live.metshop.top/huya/16741179
1610.35ms,舟曲综合,https://play.kankanlive.com/live/1711956058188984.m3u8
1610.50ms,[VGA]crime plus investigation (720p),https://stream1.freetv.fun/crime-plus-investigation-3.ctv
1610.52ms,神奇的大智,https://www.goodiptv.club/douyu/9650047
1610.55ms,蕃薯粥粥煮好了,https://www.goodiptv.club/douyu/11878141
1610.65ms,Беларусь 3,https://ngtrk.dc.beltelecom.by/ngtrk/smil:belarus3.smil/playlist.m3u8
1610.89ms,cs go,https://live.ottiptv.cc/douyu/601514
1611.07ms,「河北」年代音乐959,https://tv.iill.top/fm/2399
1611.60ms,血腥丶妖瞳,https://www.goodiptv.club/douyu/4231787
1611.71ms,[HD]discovery channel *m,https://stream1.freetv.fun/discovery-channel--m-2.ctv
1612.17ms,咆哮丶土拨鼠,https://www.goodiptv.club/douyu/9564230
1612.37ms,完美CS2,http://live.nctv.top/huya.php?id=825801
1612.54ms,西安丝路频道,http://xatv-yt.xiancity.cn/live/5/index.m3u8
1612.71ms,「河南」洛阳综合广播,https://tv.iill.top/fm/1705
1612.72ms,草帽丶海贼团997925,https://live.ottiptv.cc/douyu/997925
1612.85ms,「广东」新闻广播,https://tv.iill.top/fm/487
1612.99ms,名侦探柯南,http://www.douzhicloud.site:35455/huya/30080236
1613.07ms,中国|CEC国际旅游,http://play.cec-tv.com.cn/channel/cec-tv2.m3u8
1614.22ms,17号说动漫,https://www.goodiptv.club/douyu/9822277
1614.35ms,张碧晨/赵丽颖 Ⅰ 望,https://vdse.bdstatic.com/25f5ae931f851bf09c48abaebe5d6f8d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2Fbeb15438a125af0e53bc38c98b3f304da2e2c0f1f61103ce81a9df486dc138a3
1614.42ms,「河南」尉氏交通音乐广播,https://tv.iill.top/fm/2307
1614.81ms,霹雳舞大叔,https://www.goodiptv.club/douyu/1528853
1615.32ms,宝盒没宝,https://gitee.com/baohe2025/bh/raw/master/bh.mp4
1615.49ms,「山西」故事广播,https://tv.iill.top/fm/638
1615.53ms,「江苏」南通音乐生活广播,https://tv.iill.top/fm/875
1616.33ms,[VGA]ebse,https://stream1.freetv.fun/ebse-2.ctv
1616.57ms,麻将靓旭,http://live.nctv.top/douyu.php?id=1165924
1616.86ms,不思异剧场,https://www.goodiptv.club/douyu/9297412
1617.37ms,怀柔综合,http://www.zqhjtv.com/hls/hjzhpd.m3u8
1617.39ms,阿卓丨a丶zhuo,https://www.goodiptv.club/douyu/1558490
1617.80ms,武术世界,http://1.94.31.214/php/hntv.php?id=wspd
